date,year,month,site_region,commissioning_date_yyyymm,planned_uptime_in_percent,planned_energy_from_pv_in_kwh,planned_energy_from_hydro_in_kwh,planned_energy_from_dg_in_kwh,planned_total_energy_produced_in_kwh,planned_fuel_consumption_liters,expected_energy_from_pv_in_kwh,actual_irradiation_w2,actual_uptime_in_percent,actual_energy_from_pv_kwh,actual_energy_from_hydro_kwh,actual_energy_from_dg_kwh,actual_total_energy_produced_in_kwh,actual_fuel_consumption_liters,actual_energy_exported_to_dn_kwh,actual_ref,actual_ur,actual_distribution_losses,actual_energy_consumption_kwh
2024-09-05,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,206.03,100,425.1,0,0,425.1,0,353,100,46.9,-4,338.9
2024-09-06,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,218.04,100,401.2,0,0,401.2,0,385,100,51.2,-9,351.3
2024-09-07,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,217.76,100,450.6,0,0,450.6,0,351,100,46.7,7,376.2
2024-09-08,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,270.82,100,436.4,0,0,436.4,7,354,100,47.1,-1,349.6
2024-09-09,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,251.49,100,380.4,0,0,380.4,0,376,100,50,-6,351.5
2024-09-10,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,239.34,100,419.3,0,0,419.3,0,356,100,47.4,3,368
2024-09-11,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,255.22,100,423,0,0,423,0,334,100,44.4,8,361.5
2024-09-12,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,267.79,100,436.3,0,0,436.3,0,357,100,47.5,-6,336.4
2024-09-13,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,242.07,100,390.6,0,0,390.6,0,381,100,50.7,-9,346.6
2024-09-14,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,212.89,100,398.6,0,0,398.6,0,368,100,49,1,373.4
2024-09-15,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,187.1,100,414.3,0,0,414.3,0,326,100,43.4,8,353.1
2024-09-16,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,275.91,100,389.4,0,6.7,396.1,1,329,98.3,43.8,-1,325.6
2024-09-17,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,153.04,100,450.5,0,0,450.5,0,358,100,47.7,-5,339.8
2024-09-18,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,268.59,100,455.5,0,2.3,457.8,1.2,366,99.5,48.7,-1,361.5
2024-09-19,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,237.51,100,426.5,0,0,426.5,0,369,100,49,-3,356.4
2024-09-20,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,237.39,100,436.8,0,0,436.8,0,405,100,53.9,-11,359.1
2024-09-21,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,290.57,100,416.5,0,0,416.5,0,372,100,49.4,7,396.1
2024-09-22,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,294.11,100,417.3,0,0,417.3,0,354,100,47.1,5,372.8
2024-09-23,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,270.96,100,423.9,0,0,423.9,0,374,100,49.8,-7,346.6
2024-09-24,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,254.38,100,406.8,0,0,406.8,0,355,100,47.3,2,362.6
2024-09-25,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,240.34,100,442.1,0,0,442.1,0,354,100,47.1,-3,342.3
2024-09-26,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,243.76,100,446.5,0,0,446.5,0,349,100,46.4,0,350.6
2024-09-27,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,231.62,100,441.8,0,0,441.8,0,380,100,50.6,-7,353.3
2024-09-28,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,240.65,100,380.3,0,0,380.3,0,371,100,49.4,5,389.4
2024-09-29,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,233.86,100,438.1,0,0,438.1,0,376,100,50.1,0,374.7
2024-09-30,2024,9,S2,May-2021,100,1002,0,251,1002,70,751.5,246.69,100,445,0,0,445,0,339,100,45.1,10,372.3
2024-10-01,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,237.8,100,418.1,0,0,418.1,0,372,100,49.5,-7,345.1
2024-10-02,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,238.28,100,456.2,0,0,456.2,0,390,100,51.9,-8,360
2024-10-03,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,183.67,100,441.1,0,0,441.1,0,398,100,52.9,-10,356.8
2024-10-04,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,266.05,100,418.2,0,0,418.2,0,417,100,55.4,-11,369.1
2024-10-05,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,261.71,100,417.5,0,0,417.5,0,370,100,49.3,8,401.1
2024-10-06,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,231.55,100,422.9,0,0,422.9,0,376,100,50,-4,360.4
2024-10-07,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,208.99,100,403.7,0,0,403.7,0,357,100,47.5,0,355.9
2024-10-08,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,229.08,100,420,0,0,420,0,354,100,47.1,-2,348.3
2024-10-09,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,199.11,100,456.7,0,0,456.7,0,337,100,44.8,5,354.3
2024-10-10,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,213.2,100,423.5,0,0,423.5,0,380,100,50.6,-9,346.3
2024-10-11,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,174.74,100,435.3,0,0,435.3,0,395,100,52.5,-7,368.5
2024-10-12,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,243.56,100,433.1,0,0,433.1,0,372,100,49.5,3,383.6
2024-10-13,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,239.83,100,428,0,0,428,0,327,100,43.5,13,368.6
2024-10-14,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,230.27,100,411.6,0,0,411.6,7,376,100,50,-10,339.4
2024-10-15,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,268.45,100,433.1,0,0,433.1,0,375,100,49.9,3,384.3
2024-10-16,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,239.35,100,428,0,0,428,0,342,100,45.5,3,351.4
2024-10-17,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,280.26,100,411.6,0,0,411.6,0,333,100,44.3,4,346.9
2024-10-18,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,269.9,100,419.5,0,0,419.5,7,367,100,48.9,1,371.2
2024-10-19,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,263.37,100,443.3,0,0,443.3,0,381,100,50.8,2,390.1
2024-10-20,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,134.67,100,418.8,0,0,418.8,0,354,100,47.1,0,353.8
2024-10-21,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,224.17,100,418.5,0,0,418.5,0,351,100,46.6,-3,340
2024-10-22,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,298.81,100,431.6,0,0,431.6,0,383,100,51,-2,374.1
2024-10-23,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,237.68,100,404.5,0,0,404.5,0,359,100,47.7,1,361
2024-10-24,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,310.91,100,465.7,0,0,465.7,0,371,100,49.3,-2,364.2
2024-10-25,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,220.18,100,402.6,0,0,402.6,0,346,100,46,0,346.3
2024-10-26,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,89.18,100,369.5,0,0,369.5,0,367,100,48.9,0,366.9
2024-10-27,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,230.79,100,480.2,0,0,480.2,0,352,100,46.8,3,360.5
2024-10-28,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,269.91,100,426.2,0,0,426.2,0,330,100,44,4,342.1
2024-10-29,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,203.67,100,383.2,0,0,383.2,0,335,100,44.6,4,348.5
2024-10-30,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,314.2,100,434,0,0,434,0,334,100,44.4,3,344.6
2024-10-31,2024,10,S2,May-2021,100,1002,0,251,1002,70,751.5,190.16,100,423.1,0,0,423.1,0,323,100,43,5,340.1
2024-11-01,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,227.78,100,389.3,0,0,389.3,0,330,100,43.9,7,353.9
2024-11-02,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,220.05,100,439.1,0,0,439.1,0,347,100,46.1,5,364.7
2024-11-03,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,170.45,100,369.7,0,0,369.7,0,322,100,42.8,1,324.3
2024-11-04,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,213.41,100,422.3,0,0,422.3,0,313,100,41.6,2,318
2024-11-05,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,244.45,100,400.6,0,0,400.6,0,321,100,42.8,9,350.2
2024-11-06,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,186.62,100,417.1,0,0,417.1,0,316,100,42,10,346.1
2024-11-07,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,265.8,100,400.5,0,0,400.5,0,306,100,40.7,10,336
2024-11-08,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,298.51,100,400.2,0,0,400.2,7,329,100,43.8,10,362.1
2024-11-09,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,296.64,100,456.8,0,0,456.8,0,359,100,47.8,12,402.6
2024-11-10,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,221.57,100,424.6,0,0,424.6,0,334,100,44.4,7,356.1
2024-11-11,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,281.08,100,397.6,0,0,397.6,0,308,100,41,12,346.1
2024-11-12,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,261.76,100,403.3,0,0,403.3,0,315,100,41.9,7,336.5
2024-11-13,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,286,100,416.2,0,0,416.2,0,330,100,44,8,357.4
2024-11-14,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,304.38,100,407.9,0,0,407.9,0,315,100,42,10,346.6
2024-11-15,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,216.52,100,361.5,0,0,361.5,0,312,100,41.5,13,353.1
2024-11-16,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,159.05,100,503.7,0,5.5,509.2,3,342,98.9,45.4,11,379.5
2024-11-17,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,269.22,100,394.4,0,0,394.4,0,334,100,44.4,5,348.8
2024-11-18,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,282.54,100,412.4,0,0,412.4,0,311,100,41.3,13,352.4
2024-11-19,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,288.22,100,410,0,0,410,0,329,100,43.7,11,364.4
2024-11-20,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,214.64,100,437.8,0,0,437.8,0,346,100,46.1,8,374
2024-11-21,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,261.81,100,418.7,0,0,418.7,0,333,100,44.4,4,347.6
2024-11-22,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,131.45,100,361.4,0,0,361.4,0,342,100,45.4,2,348.7
2024-11-23,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,273.37,100,466.5,0,2.2,468.7,2,359,99.5,47.8,8,389.4
2024-11-24,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,140.05,100,387.3,0,0,387.3,0,311,100,41.3,10,340.6
2024-11-25,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,175.84,100,446.7,0,0,446.7,0,333,100,44.3,9,362.7
2024-11-26,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,227.24,100,396.1,0,0,396.1,0,321,100,42.7,9,350.7
2024-11-27,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,113.66,100,421.6,0,0,421.6,0,330,100,43.9,7,352.6
2024-11-28,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,211.53,100,404.5,0,0,404.5,0,318,100,42.3,9,345.9
2024-11-29,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,286.92,100,393.8,0,0,393.8,0,323,100,43,7,347.3
2024-11-30,2024,11,S2,May-2021,100,1002,0,251,1002,70,751.5,266.59,100,449.8,0,0,449.8,0,363,100,48.3,8,390.4
2024-12-01,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,286.24,100,406.9,0,0,406.9,0,327,100,43.5,6,347.4
2024-12-02,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,255.29,100,420.1,0,0,420.1,0,303,100,40.3,16,349.6
2024-12-03,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,259.9,100,420.1,0,0,420.1,0,322,100,42.8,8,348.5
2024-12-04,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,289.65,100,405.8,0,0,405.8,0,326,100,43.4,7,348.2
2024-12-05,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,287.77,100,410.9,0,0,410.9,0,330,100,44,2,335.8
2024-12-06,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,270.31,100,391.2,0,0,391.2,0,344,100,45.8,4,359.4
2024-12-07,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,267.36,100,403.8,0,0,403.8,0,348,100,46.3,15,400.8
2024-12-08,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,278.93,99.98,455.4,0,0,455.4,0,361,100,48,0,362.2
2024-12-09,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,291,99.92,442.9,0,0,442.9,0,309,100,41.2,11,342.2
2024-12-10,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,274.19,100,410.7,0,0,410.7,0,334,100,44.5,6,354.3
2024-12-11,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,266.25,100,399.6,0,0,399.6,0,319,100,42.5,15,368.5
2024-12-12,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,253.47,100,426.1,0,0,426.1,0,333,100,44.3,5,350.3
2024-12-13,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,227.28,100,429.6,0,0,429.6,0,350,100,46.6,6,371.5
2024-12-14,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,223.19,100,418.4,0,0,418.4,0,377,100,50.1,7,402.1
2024-12-15,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,226.19,100,457.1,0,0,457.1,0,356,100,47.3,23,435.6
2024-12-16,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,243.7,100,429.9,0,0,429.9,0,325,100,43.2,11,360.4
2024-12-17,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,244.76,100,431.5,0,0,431.5,0,345,100,45.9,6,367.6
2024-12-18,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,230.76,100,435.2,0,0,435.2,0,332,100,44.1,9,361.5
2024-12-19,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,223.61,100,430.7,0,0,430.7,0,343,100,45.6,31,447.2
2024-12-20,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,128.23,100,419.5,0,0,419.5,0,360,100,47.9,3,372.6
2024-12-21,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,216.1,100,491.5,0,0,491.5,0,414,100,55.1,4,432.1
2024-12-22,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,183.67,100,445,0,0,445,7,338,100,44.9,9,369.4
2024-12-23,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,167.77,100,446.2,0,0,446.2,0,356,100,47.4,11,394.6
2024-12-24,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,199.84,100,491.5,0,0,491.5,0,430,100,57.2,3,442.4
2024-12-25,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,160.1,100,484.1,0,0,484.1,0,362,100,48.1,9,394.4
2024-12-26,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,246,100,456.2,0,0,456.2,0,255,100,34,54,NA
2024-12-27,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,253.63,100,437.7,0,0,437.7,0,357,100,47.5,12,392.8
2024-12-28,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,179.19,100,463.6,0,0,463.6,0,375,100,49.9,-8,400.5
2024-12-29,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,257.05,100,426.7,0,0,426.7,0,321,100,42.7,4,346.9
2024-12-30,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,267.58,100,364.7,0,0,364.7,0,290,100,38.5,48,332.1
2024-12-31,2024,12,S2,May-2021,100,1002,0,251,1002,70,751.5,261.06,100,444.7,0,0,444.7,0,341,100,45.3,13,427.5
2025-01-01,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,258.21,100,467.6,0,0,467.6,0,342,100,45.6,12,384.5
2025-01-02,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,265.16,100,430.5,0,0,430.5,1,352,100,46.9,5,368.9
2025-01-03,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,259.91,100,410.1,0,0,410.1,1,326,100,43.4,11,362.8
2025-01-04,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,245.15,100,458.9,0,0,458.9,0,356,100,47.3,14,406.5
2025-01-05,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,235.39,100,435,0,0,435,0,333,100,44.4,13,377.7
2025-01-06,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,212.98,100,453.3,0,0,453.3,0,344,100,45.8,11,383.2
2025-01-07,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,229.79,100,444.2,0,0,444.2,0,341,100,45.3,14,388.4
2025-01-08,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,232.39,100,445.6,0,0,445.6,0,348,100,46.3,11,386.7
2025-01-09,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,223.08,100,464.2,0,0,464.2,0,336,100,44.8,12,375.9
2025-01-10,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,218.14,100,384.6,0,0,384.6,0,306,100,40.8,21,369.9
2025-01-11,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,202.34,100,477.3,0,0,477.3,0,356,100,47.3,13,403
2025-01-12,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,234.13,100,425.1,0,0,425.1,0,331,100,44,14,377.3
2025-01-13,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,187.28,100,466.8,0,0,466.8,0,336,100,44.7,18,398.3
2025-01-14,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,213.44,100,441.4,0,0,441.4,0,315,100,41.9,17,367.3
2025-01-15,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,182.34,100,435.6,0,0,435.6,0,317,100,42.2,16,367
2025-01-16,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,208.52,100,448.6,0,0,448.6,0,328,100,43.6,18,386.3
2025-01-17,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,226.98,100,431.1,0,0,431.1,0,339,100,45.1,16,393.8
2025-01-18,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,228.01,100,490.4,0,0,490.4,0,399,100,53.1,10,439.3
2025-01-19,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,194.41,100,456.8,0,0,456.8,0,375,100,49.9,13,423.6
2025-01-20,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,240.23,100,546.8,0,0,546.8,0,382,100,50.8,14,433.6
2025-01-21,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,266.33,100,509,0,0,509,0,380,100,50.5,10,416.3
2025-01-22,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,237.53,100,436.2,0,0,436.2,0,211,100,28.1,82,383.8
2025-01-23,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,253.87,100,445.6,0,0,445.6,0,327,100,43.5,13,371.1
2025-01-24,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,245.17,100,463.6,0,0,463.6,0,370,100,49.2,12,414.5
2025-01-25,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,256.13,100,475.5,0,0,475.5,0,385,100,51.3,10,424.7
2025-01-26,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,250.78,100,477.8,0,0,477.8,0,364,100,48.4,13,412.6
2025-01-27,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,349.67,100,474.4,0,0,474.4,7,259,100,34.5,53,396.4
2025-01-28,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,243.7,100,450.6,0,0,450.6,0,374,100,49.8,7,401.7
2025-01-29,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,242.02,100,471.3,0,0,471.3,0,376,100,50.1,9,408.4
2025-01-30,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,257.44,100,457.2,0,0,457.2,0,359,100,47.7,7,385.6
2025-01-31,2025,1,S2,May-2021,100,1002,0,251,1002,70,751.5,246.19,100,446.1,0,0,446.1,0,372,100,49.5,29,478.1
2025-02-01,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,216.64,100,486.3,0,0,486.3,0,395,100,52.5,8,427
2025-02-02,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,236.27,100,480,0,0,480,0,375,100,49.8,7,400.4
2025-02-03,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,215.86,100,466.2,0,0,466.2,0,367,100,48.8,10,405.2
2025-02-04,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,206.03,100,462.6,0,0,462.6,0,372,100,49.5,6,393
2025-02-05,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,218.04,100,444.5,0,0,444.5,0,388,100,51.6,110,816.4
2025-02-06,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,217.76,100,529.2,0,0,529.2,0,390,100,51.9,7,417.7
2025-02-07,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,270.82,83.26,442.8,0,0,442.8,0,377,100,50.2,4,392.1
2025-02-08,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,251.49,86.64,509,0,0,509,0,412,100,54.8,9,450
2025-02-09,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,239.34,81.56,495.9,0,0,495.9,0,398,100,52.9,5,416.4
2025-02-10,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,255.22,85.98,515.3,0,0,515.3,0,374,100,49.8,21,452.4
2025-02-11,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,267.79,87.94,509.9,0,0,509.9,0,389,100,51.7,12,435.9
2025-02-12,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,242.07,98.83,493.3,0,0,493.3,0,392,100,52.2,8,425.5
2025-02-13,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,212.89,100,510.6,0,0,510.6,0,390,100,51.9,8,422.3
2025-02-14,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,187.1,100,498.3,0,0,498.3,7,409,100,54.4,6,435.1
2025-02-15,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,275.91,100,501,0,0,501,0,418,100,55.6,2,427.7
2025-02-16,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,153.04,100,457.1,0,0,457.1,0,371,100,49.3,7,395.9
2025-02-17,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,268.59,100,479.5,0,0,479.5,0,373,100,49.7,13,420.1
2025-02-18,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,237.51,100,482.3,0,0,482.3,0,393,100,52.2,6,414.6
2025-02-19,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,237.39,100,507.4,0,0,507.4,0,408,100,54.3,5,428.5
2025-02-20,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,290.57,100,476,0,0,476,0,408,100,54.3,2,416.5
2025-02-21,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,294.11,100,478.9,0,0,478.9,0,392,100,52.1,4,407.4
2025-02-22,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,270.96,100,527.1,0,0,527.1,0,415,100,55.2,14,472.8
2025-02-23,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,254.38,100,506.1,0,0,506.1,0,413,100,55,6,439.2
2025-02-24,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,240.34,96,514.2,0,0,514.2,0,396,100,52.7,7,424.6
2025-02-25,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,243.76,100,497.8,0,0,497.8,0,409,100,54.4,6,434.6
2025-02-26,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,231.62,100,496.3,0,0,496.3,0,403,100,53.7,4,419.4
2025-02-27,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,240.65,100,485.9,0,0,485.9,0,408,100,54.2,6,431
2025-02-28,2025,2,S2,May-2021,100,1002,0,251,1002,70,751.5,233.86,100,514.1,0,0,514.1,0,411,100,54.8,4,429.4
2025-03-01,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,246.69,100,505.2,0,0,505.2,0,412,100,54.9,8,446.9
2025-03-02,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,237.8,100,502.6,0,0,502.6,0,413,100,55,7,442.3
2025-03-03,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,238.28,99.98,515.8,0,0,515.8,0,386,100,51.3,7,413.2
2025-03-04,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,183.67,100,436.8,0,0,436.8,0,392,100,52.1,6,416.8
2025-03-05,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,266.05,100,515.3,0,0,515.3,7,396,100,52.8,7,422.6
2025-03-06,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,261.71,100,525.9,0,0,525.9,0,402,100,53.5,8,432.3
2025-03-07,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,231.55,100,520.8,0,0,520.8,0,402,100,53.4,12,448.1
2025-03-08,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,208.99,100,537.4,0,0,537.4,0,419,100,55.8,10,459.9
2025-03-09,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,229.08,100,511.1,0,0,511.1,0,379,100,50.4,11,421.6
2025-03-10,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,199.11,83.26,526.7,0,8,534.7,0,407,98.5,54.2,16,474.4
2025-03-11,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,213.2,86.64,460.6,0,0,460.6,5.2,397,100,52.8,9,431.1
2025-03-12,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,174.74,81.56,356.2,0,0,356.2,0,436,100,58.1,3,449.5
2025-03-13,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,243.56,85.98,425.6,0,131.4,557,47.5,394,76.4,52.4,4,410.1
2025-03-14,2025,3,S2,May-2021,100,1002,0,251,1002,70,751.5,239.83,87.94,363.3,0,74.1,437.4,28.3,352,83.1,46.8,15,403
